,Average Outflow,Average Inflow,Energy Consumption,Ammonia,Biological Oxygen Demand,Chemical Oxygen Demand,Total Nitrogen,Average Temperature,Maximum temperature,Minimum temperature,Atmospheric pressure,Average humidity,Total rainfall,Average visibility,Average wind speed,Maximum wind speed,Year,Month,Day
861,7.404,9.051,294876.0,54.0,410.0,910.0,63.728,13.7,17.0,11.0,0.0,76.0,0.0,10.0,17.8,27.8,2017.0,5.0,25.0
862,7.755,7.928,321372.0,53.0,310.0,720.0,57.0,8.0,14.0,4.0,0.0,75.0,0.0,10.0,20.2,38.9,2017.0,5.0,28.0
863,5.836,8.088,321293.0,54.0,260.0,760.0,61.597,11.0,14.0,9.0,0.0,68.0,0.0,10.0,23.7,38.9,2017.0,5.0,29.0
864,5.096,8.575,323423.0,52.0,320.0,810.0,60.728,7.6,12.1,5.0,0.0,76.0,0.0,10.0,21.7,35.2,2017.0,5.0,30.0
865,5.02,6.232,276919.0,39.222,330.0,770.0,62.032,9.4,12.1,7.0,0.0,79.0,0.0,10.0,13.9,27.8,2017.0,5.0,31.0
866,4.041,5.505,339763.0,49.0,380.0,950.0,62.257,9.1,13.0,6.8,0.0,69.0,0.0,10.0,10.4,16.5,2017.0,6.0,1.0
867,5.137,4.552,297041.0,42.0,330.0,820.0,60.7,9.4,15.0,5.0,0.0,73.0,0.0,10.0,11.5,22.2,2017.0,6.0,4.0
868,4.107,4.847,279777.0,45.0,320.0,840.0,63.091,11.4,17.0,7.7,0.0,77.0,0.0,10.0,18.5,24.1,2017.0,6.0,5.0
869,5.056,4.868,182092.0,44.0,310.0,780.0,61.285,9.2,12.0,5.8,0.0,77.0,0.0,10.0,15.0,37.0,2017.0,6.0,6.0
870,4.141,4.658,281825.0,50.0,330.0,920.0,62.257,7.8,13.0,2.6,0.0,76.0,0.0,10.0,12.6,20.6,2017.0,6.0,7.0
871,5.511,5.041,275958.0,48.0,360.0,930.0,63.136,9.5,15.0,7.0,0.0,86.0,0.0,9.3,11.7,27.8,2017.0,6.0,8.0
872,5.823,4.769,319099.0,40.0,422.98,845.96,62.257,9.5,14.0,6.0,0.0,83.0,0.0,10.0,8.3,20.6,2017.0,6.0,9.0
873,4.67,5.667,350719.0,50.0,320.0,760.0,60.7,11.4,16.3,5.8,0.0,80.0,0.0,10.0,12.6,29.4,2017.0,6.0,12.0
874,4.202,5.43,321571.0,50.0,320.0,860.0,62.257,7.8,14.0,2.0,0.0,85.0,0.0,9.5,9.6,22.2,2017.0,6.0,13.0
875,5.681,4.774,341991.0,45.0,370.0,930.0,63.091,11.1,16.0,8.0,0.0,76.0,0.0,10.0,18.0,29.4,2017.0,6.0,14.0
876,5.512,5.806,239807.0,40.0,370.0,920.0,63.0,11.1,17.0,6.6,0.0,76.0,0.0,10.0,18.0,24.1,2017.0,6.0,15.0
877,4.648,4.152,284389.0,57.0,320.0,760.0,60.735,10.4,16.0,6.0,0.0,83.0,0.0,10.0,11.7,24.1,2017.0,6.0,18.0
878,4.149,5.28,312379.0,50.0,260.0,820.0,60.7,10.7,15.7,5.0,0.0,75.0,0.0,10.0,13.3,25.9,2017.0,6.0,19.0
879,3.802,4.857,272984.0,47.0,370.0,930.0,63.248,10.7,15.0,8.0,0.0,75.0,0.0,9.0,23.5,35.2,2017.0,6.0,20.0
880,2.933,4.41,304183.0,50.0,280.0,840.0,62.257,8.7,13.0,2.5,0.0,85.0,0.0,10.0,9.6,24.1,2017.0,6.0,21.0
881,4.256,4.049,337139.0,45.0,400.0,890.0,62.257,9.4,13.0,6.0,0.0,73.0,0.0,10.0,19.3,27.8,2017.0,6.0,22.0
882,3.489,3.9,298144.0,50.0,320.0,850.0,62.303,9.8,13.0,5.6,0.0,75.0,0.0,9.8,15.7,25.9,2017.0,6.0,25.0
883,4.817,4.181,195587.0,45.0,330.0,960.0,62.83,9.3,12.0,6.0,0.0,84.0,0.0,10.0,7.6,18.3,2017.0,6.0,26.0
884,4.381,4.044,246730.0,48.0,370.0,960.0,58.0,8.6,10.2,7.0,0.0,77.0,0.0,10.0,20.6,27.8,2017.0,6.0,27.0
885,4.346,4.845,285134.0,47.0,300.0,920.0,63.091,10.1,14.0,7.7,0.0,75.0,0.0,10.0,17.4,24.1,2017.0,6.0,28.0
886,4.617,5.157,305978.0,52.0,310.0,890.0,62.414,8.3,12.0,5.0,0.0,77.0,0.0,10.0,18.7,33.5,2017.0,6.0,29.0
887,6.115,4.151,308145.0,44.0,350.0,820.0,61.051,7.8,12.0,3.9,0.0,49.0,0.0,0.0,27.6,48.2,2017.0,7.0,2.0
888,5.134,5.889,315481.0,49.0,300.0,830.0,63.248,10.1,12.0,8.0,0.0,79.0,0.0,9.8,24.8,37.0,2017.0,7.0,3.0
889,4.324,5.898,195683.0,37.0,240.0,860.0,63.664,12.0,16.0,9.0,0.0,75.0,0.0,1.0,18.5,25.9,2017.0,7.0,4.0
890,4.756,4.74,313468.0,30.0,320.0,910.0,62.257,8.7,14.0,3.0,0.0,74.0,0.0,1.0,17.4,24.1,2017.0,7.0,5.0
891,3.563,4.72,341903.0,48.0,320.0,920.0,63.248,9.4,14.0,7.0,0.0,73.0,0.0,1.0,23.9,35.2,2017.0,7.0,6.0
892,3.668,4.9,309428.0,36.0,300.0,820.0,66.0,8.8,13.0,5.0,0.0,66.0,0.0,10.0,23.0,31.7,2017.0,7.0,9.0
893,4.053,3.939,310785.0,45.0,310.0,860.0,62.303,9.9,15.0,4.0,0.0,72.0,0.0,1.0,14.3,27.8,2017.0,7.0,10.0
894,4.298,4.112,322189.0,40.0,320.0,880.0,62.257,7.0,13.0,2.0,0.0,79.0,0.0,1.0,11.5,24.1,2017.0,7.0,11.0
895,4.289,4.478,283526.0,51.0,340.0,970.0,62.414,9.0,14.0,5.0,0.0,68.0,0.0,1.0,25.7,61.1,2017.0,7.0,12.0
896,4.778,4.481,348358.0,40.0,320.0,980.0,63.248,10.4,12.0,9.0,0.0,68.0,0.0,10.0,42.8,55.4,2017.0,7.0,13.0
897,4.364,4.474,305924.0,42.0,340.0,780.0,60.856,8.6,11.0,6.7,0.0,59.0,0.0,101.0,40.7,51.9,2017.0,7.0,16.0
898,4.444,4.89,275043.0,50.0,340.0,920.0,63.293,10.1,14.0,7.0,0.0,70.0,0.0,1.0,31.3,53.5,2017.0,7.0,17.0
899,3.523,4.592,314661.0,50.0,340.0,1100.0,66.954,9.8,14.0,7.0,0.0,77.0,0.0,1.0,21.1,33.5,2017.0,7.0,18.0
900,6.058,4.922,330698.0,44.0,340.0,880.0,62.414,8.5,11.0,5.0,0.0,83.0,0.0,9.5,25.0,37.0,2017.0,7.0,19.0
901,5.623,4.623,342479.0,44.0,260.0,840.0,60.481,6.1,10.0,1.7,0.0,81.0,0.0,10.0,17.4,48.2,2017.0,7.0,20.0
902,4.283,6.693,284274.0,46.0,270.0,790.0,60.728,9.2,14.0,4.8,0.0,79.0,0.0,9.8,19.1,38.9,2017.0,7.0,23.0
903,3.819,4.942,293730.0,38.0,300.0,890.0,63.248,10.6,15.0,8.0,0.0,75.0,0.0,1.0,25.6,42.4,2017.0,7.0,24.0
904,3.828,4.511,312083.0,43.0,350.0,1000.0,56.0,12.1,17.0,9.0,0.0,65.0,0.0,10.0,25.7,46.5,2017.0,7.0,25.0
905,3.376,4.287,315783.0,36.0,290.0,920.0,62.414,8.3,15.0,4.0,0.0,79.0,0.0,10.0,20.6,37.0,2017.0,7.0,26.0
906,5.025,4.619,324973.0,37.0,370.0,920.0,62.414,9.9,12.0,6.0,0.0,76.0,0.0,10.0,28.2,50.0,2017.0,7.0,27.0
907,3.407,3.668,239882.0,40.0,220.0,830.0,63.052,9.6,17.0,3.0,0.0,62.0,0.0,1.0,16.3,35.2,2017.0,7.0,30.0
908,4.242,4.646,288137.0,37.0,300.0,800.0,60.406,7.7,15.0,3.0,0.0,72.0,0.0,10.0,12.0,20.6,2017.0,7.0,31.0
909,2.986,3.847,298435.0,37.0,270.0,870.0,62.257,7.4,14.0,2.0,0.0,78.0,0.0,6.8,8.3,14.8,2017.0,8.0,1.0
910,4.126,4.421,302644.0,38.0,340.0,1000.0,60.324,5.4,12.0,1.0,0.0,84.0,0.0,8.7,9.6,16.5,2017.0,8.0,2.0
911,3.617,3.895,303115.0,43.0,320.0,900.0,62.257,6.8,8.1,4.0,0.0,93.0,0.0,5.1,7.8,14.8,2017.0,8.0,3.0
912,3.732,3.903,282028.0,40.0,330.0,920.0,62.414,8.4,12.0,6.0,0.0,74.0,0.0,0.0,24.3,37.0,2017.0,8.0,6.0
913,3.663,4.162,285242.0,37.0,320.0,820.0,60.563,7.7,12.0,5.0,0.0,82.0,0.0,0.0,21.7,35.2,2017.0,8.0,7.0
914,3.712,4.098,284836.0,36.0,330.0,820.0,60.406,10.6,14.1,6.0,0.0,73.0,0.0,0.0,18.1,21.8,2017.0,8.0,8.0
915,4.215,4.109,212253.0,38.0,360.0,800.0,62.023,12.3,16.0,10.0,0.0,69.0,0.0,0.0,45.9,74.1,2017.0,8.0,9.0
916,5.005,3.566,312287.0,40.0,330.0,830.0,68.0,12.9,18.0,7.7,0.0,54.0,0.0,0.0,27.6,66.5,2017.0,8.0,10.0
917,4.044,5.16,292451.0,34.0,300.0,750.0,61.591,13.9,18.0,11.6,0.0,52.0,0.0,0.0,39.4,53.5,2017.0,8.0,13.0
918,4.164,5.036,264278.0,41.0,320.0,850.0,63.358,13.7,19.0,9.0,0.0,59.0,0.0,0.0,29.6,51.9,2017.0,8.0,14.0
919,3.815,4.256,338322.0,41.0,350.0,900.0,63.248,13.9,17.0,9.7,0.0,70.0,0.0,0.0,27.6,55.4,2017.0,8.0,15.0
920,4.006,4.315,347841.0,41.0,360.0,900.0,63.312,12.6,17.0,8.0,0.0,55.0,0.0,0.0,31.9,53.5,2017.0,8.0,16.0
921,3.901,4.306,352555.0,31.0,340.0,870.0,62.479,9.3,15.0,5.0,0.0,67.0,0.0,0.0,26.5,46.5,2017.0,8.0,17.0
922,3.783,4.241,320506.0,30.0,260.0,740.0,60.563,8.5,13.0,6.0,0.0,61.0,0.0,0.0,13.5,33.5,2017.0,8.0,20.0
923,4.445,4.086,297794.0,93.0,320.0,800.0,60.735,8.3,12.0,4.0,0.0,71.0,0.0,0.0,20.6,21.8,2017.0,8.0,21.0
924,4.013,4.607,325069.0,40.0,340.0,850.0,60.0,11.9,17.0,7.0,0.0,63.0,0.0,0.0,11.0,24.1,2017.0,8.0,22.0
925,3.973,4.517,286574.0,32.0,350.0,880.0,62.414,9.4,17.0,4.0,0.0,74.0,0.0,9.7,18.9,33.5,2017.0,8.0,23.0
926,4.582,4.219,315745.0,32.0,300.0,780.0,60.406,7.8,13.1,3.0,0.0,77.0,0.0,0.0,14.8,31.1,2017.0,8.0,24.0
927,5.545,4.341,314119.0,27.0,250.0,660.0,58.769,5.8,9.2,3.0,0.0,80.0,0.0,0.0,18.3,46.5,2017.0,8.0,27.0
928,4.123,5.25,288283.0,42.0,310.0,740.0,60.765,7.1,11.0,3.0,0.0,79.0,0.0,0.0,10.2,18.3,2017.0,8.0,28.0
929,4.403,5.395,289394.0,42.0,330.0,820.0,60.572,8.8,12.0,4.0,0.0,70.0,0.0,0.0,11.9,24.1,2017.0,8.0,29.0
930,4.579,4.552,306590.0,45.0,370.0,970.0,62.257,7.0,12.0,1.0,0.0,77.0,0.0,9.8,13.5,27.8,2017.0,8.0,30.0
931,4.232,4.563,282173.0,30.0,360.0,950.0,62.849,7.7,14.0,2.0,0.0,66.0,0.0,0.0,14.1,29.4,2017.0,8.0,31.0
932,4.54,4.604,281519.0,36.0,360.0,980.0,63.84,11.2,15.0,7.0,0.0,59.0,0.0,10.0,24.3,40.7,2017.0,9.0,3.0
933,4.667,4.57,293503.0,40.0,460.0,1000.0,62.524,7.5,13.0,4.9,0.0,56.0,0.0,10.0,30.9,57.6,2017.0,9.0,4.0
934,5.432,4.641,319247.0,36.0,380.0,930.0,70.0,7.8,13.0,4.8,0.0,65.0,0.0,9.7,29.8,50.0,2017.0,9.0,5.0
935,4.573,5.237,254582.0,30.0,370.0,920.0,62.942,9.6,15.0,5.0,0.0,73.0,0.0,10.0,21.3,38.9,2017.0,9.0,6.0
936,5.162,5.288,337212.0,42.0,420.0,1000.0,62.414,10.1,15.0,6.8,0.0,75.0,0.0,9.8,23.5,37.0,2017.0,9.0,7.0
937,4.531,5.459,313190.0,38.0,330.0,830.0,63.312,11.4,16.0,8.0,0.0,63.0,0.0,10.0,21.5,53.5,2017.0,9.0,10.0
938,4.261,4.805,326101.0,43.0,340.0,880.0,63.312,14.3,17.0,11.0,0.0,62.0,0.0,10.0,30.2,50.0,2017.0,9.0,11.0
939,4.193,4.646,370055.0,48.0,340.0,940.0,63.248,14.7,20.0,9.0,0.0,72.0,0.0,10.0,19.1,33.5,2017.0,9.0,12.0
940,4.188,4.488,304270.0,27.0,350.0,890.0,62.414,8.5,15.0,4.0,0.0,70.0,0.0,10.0,27.8,44.6,2017.0,9.0,13.0
941,4.338,4.591,304934.0,31.0,480.0,910.0,64.477,11.3,14.0,9.0,0.0,67.0,0.0,10.0,22.6,37.0,2017.0,9.0,14.0
942,3.815,4.661,321835.0,24.0,320.0,730.0,59.797,12.7,18.0,9.0,0.0,44.0,0.0,0.0,37.0,64.8,2017.0,9.0,17.0
943,4.103,4.4,346073.0,32.0,360.0,920.0,63.312,13.4,21.2,7.0,0.0,49.0,0.0,10.0,31.9,61.1,2017.0,9.0,18.0
944,3.282,4.161,371725.0,29.0,380.0,1300.0,67.019,9.3,14.0,4.9,0.0,64.0,0.0,10.0,20.0,35.2,2017.0,9.0,19.0
945,4.46,4.562,236862.0,31.0,480.0,1100.0,68.183,14.1,19.0,11.0,0.0,53.0,0.0,0.0,32.8,55.4,2017.0,9.0,20.0
946,4.314,4.16,301200.0,35.0,422.98,845.96,63.312,15.4,23.0,10.0,0.0,60.0,0.0,10.0,20.9,51.9,2017.0,9.0,21.0
947,4.512,4.208,326495.0,41.0,380.0,860.0,63.312,14.3,19.0,9.0,0.0,53.0,0.25,9.2,29.1,57.6,2017.0,9.0,24.0
948,4.11,5.036,262565.0,38.0,422.98,845.96,62.942,8.2,13.4,2.0,0.0,78.0,0.0,10.0,17.0,35.2,2017.0,9.0,25.0
949,3.587,4.608,320429.0,40.0,422.98,845.96,63.312,11.5,16.0,8.0,0.0,56.0,0.0,10.0,10.6,37.0,2017.0,9.0,26.0
950,4.898,4.362,339197.0,38.0,520.0,860.0,64.477,15.7,24.0,7.5,0.0,47.0,0.0,10.0,20.2,51.9,2017.0,9.0,27.0
951,4.525,4.288,233792.0,46.0,422.98,845.96,63.84,13.2,17.0,9.0,0.0,52.0,0.0,10.0,25.0,40.7,2017.0,9.0,29.0
952,4.324,5.333,283684.0,50.0,400.0,970.0,62.785,11.9,17.0,6.0,0.0,75.0,0.0,9.5,13.3,24.1,2017.0,10.0,1.0
953,3.803,4.696,274785.0,45.0,450.0,1000.0,62.895,10.5,19.0,4.0,0.0,73.0,0.0,10.0,11.3,20.6,2017.0,10.0,2.0
954,4.415,4.341,259801.0,44.0,330.0,900.0,66.0,13.3,23.0,5.5,0.0,60.0,0.0,10.0,13.0,24.1,2017.0,10.0,3.0
955,3.418,4.512,303702.0,41.0,380.0,1000.0,63.155,20.6,26.0,17.0,0.0,38.0,0.0,0.0,19.5,29.4,2017.0,10.0,4.0
956,4.603,4.335,343694.0,44.0,420.0,900.0,63.312,13.1,20.0,8.6,0.0,65.0,0.0,10.0,29.3,50.0,2017.0,10.0,5.0
957,5.155,4.269,342413.0,44.0,320.0,840.0,63.312,18.3,25.0,13.0,0.0,66.0,0.0,9.8,35.0,64.5,2017.0,10.0,8.0
958,4.931,4.901,341127.0,44.0,480.0,845.96,63.643,12.4,19.2,5.0,0.0,60.0,0.0,10.0,18.1,40.7,2017.0,10.0,9.0
959,4.021,5.469,256975.0,41.0,480.0,920.0,64.953,14.2,20.0,7.0,0.0,49.0,0.0,10.0,15.4,55.4,2017.0,10.0,10.0
960,4.792,4.816,375692.0,41.0,410.0,880.0,63.312,14.5,24.0,7.8,0.0,61.0,0.0,9.7,29.3,63.0,2017.0,10.0,11.0
961,4.057,4.551,339797.0,38.0,320.0,790.0,60.758,13.9,18.0,5.0,0.0,56.0,0.0,10.0,18.1,35.2,2017.0,10.0,12.0
962,3.729,4.736,298750.0,44.0,320.0,690.0,55.0,13.9,23.0,9.0,0.0,73.0,0.0,9.0,11.3,27.5,2017.0,10.0,15.0
963,4.303,4.426,303516.0,41.0,330.0,900.0,63.312,20.3,28.1,12.5,0.0,51.0,0.0,0.0,18.7,38.9,2017.0,10.0,16.0
964,4.036,4.349,334167.0,41.0,370.0,1000.0,63.312,21.5,30.0,12.0,0.0,37.0,0.0,0.0,24.6,51.9,2017.0,10.0,17.0
965,4.179,4.285,279218.0,40.0,440.0,900.0,63.84,24.7,30.0,19.0,0.0,41.0,0.0,10.0,31.1,46.5,2017.0,10.0,18.0
966,4.129,4.487,285873.0,48.0,350.0,930.0,62.942,14.9,25.0,5.0,0.0,73.0,0.0,9.7,19.1,38.9,2017.0,10.0,19.0
967,4.144,4.352,314317.0,39.0,400.0,850.0,63.091,13.2,16.0,10.0,0.0,75.0,0.0,10.0,15.9,24.1,2017.0,10.0,22.0
968,4.491,4.167,331802.0,34.0,420.0,850.0,63.091,14.5,20.0,9.0,0.0,70.0,0.0,10.0,10.2,27.5,2017.0,10.0,23.0
969,3.267,4.355,293425.0,37.0,350.0,880.0,63.091,15.5,22.0,12.7,0.0,77.0,0.0,7.9,10.7,25.9,2017.0,10.0,24.0
970,3.003,4.241,180460.0,35.0,360.0,770.0,61.668,13.9,17.0,11.0,0.0,82.0,0.0,92.0,15.4,25.9,2017.0,10.0,25.0
971,4.127,4.407,304905.0,45.0,410.0,830.0,63.155,13.5,20.0,12.0,0.0,50.0,0.0,10.0,17.5,29.4,2017.0,10.0,26.0
972,3.897,4.277,276256.0,47.0,340.0,860.0,63.84,17.6,28.3,7.0,0.0,42.0,0.0,9.3,32.0,57.6,2017.0,10.0,29.0
973,4.046,4.245,277247.0,33.0,340.0,910.0,62.942,9.6,15.2,5.0,0.0,71.0,0.0,10.0,18.5,42.4,2017.0,10.0,30.0
974,3.968,4.193,275270.0,50.0,320.0,780.0,62.032,13.0,16.0,11.6,0.0,66.0,0.0,10.0,16.7,25.9,2017.0,10.0,31.0
975,3.744,4.185,244846.0,50.0,380.0,790.0,58.0,12.9,17.0,9.0,0.0,81.0,0.0,92.0,16.3,24.1,2017.0,11.0,1.0
976,3.929,4.386,284899.0,50.0,470.0,1000.0,64.477,11.3,15.0,8.0,0.0,72.0,0.0,0.0,14.1,33.5,2017.0,11.0,2.0
977,3.049,4.039,237365.0,52.0,330.0,850.0,63.729,12.1,18.0,8.0,0.0,59.0,0.0,0.0,18.3,29.4,2017.0,11.0,5.0
978,4.55,3.963,224424.0,78.0,330.0,810.0,62.547,12.3,15.0,8.7,0.0,54.0,0.0,0.0,21.5,33.5,2017.0,11.0,7.0
979,3.678,3.925,212952.0,53.0,460.0,960.0,63.774,12.8,18.0,8.0,0.0,71.0,0.0,0.0,11.9,24.1,2017.0,11.0,8.0
980,5.485,4.036,230159.0,52.0,400.0,940.0,63.729,15.3,22.0,10.0,0.0,67.0,0.0,9.8,13.5,25.9,2017.0,11.0,9.0
981,4.606,4.211,265386.0,36.0,330.0,950.0,63.683,19.1,27.0,11.0,0.0,61.0,0.0,8.7,13.1,27.8,2017.0,11.0,12.0
982,4.37,5.706,270370.0,46.0,550.0,1100.0,68.183,25.4,33.0,17.0,0.0,34.0,0.0,0.0,22.0,51.9,2017.0,11.0,13.0
983,4.212,4.506,263309.0,41.0,480.0,1000.0,65.717,27.6,34.0,22.0,0.0,27.0,0.0,0.0,30.6,51.9,2017.0,11.0,14.0
984,3.82,5.062,302874.0,42.0,440.0,890.0,58.0,21.2,31.0,16.5,0.0,62.0,0.0,6.8,18.3,51.9,2017.0,11.0,15.0
985,4.704,4.314,320313.0,38.0,350.0,860.0,63.091,18.3,23.0,15.0,0.0,83.0,0.0,0.0,14.4,25.9,2017.0,11.0,16.0
986,3.238,4.197,262783.0,41.0,340.0,900.0,63.84,21.7,28.1,14.6,0.0,57.0,0.0,0.0,19.3,37.0,2017.0,11.0,19.0
987,3.87,4.198,280668.0,40.0,290.0,900.0,64.849,23.8,31.0,14.6,0.0,47.0,0.0,0.0,19.6,33.5,2017.0,11.0,20.0
988,3.926,4.258,283348.0,45.0,360.0,1100.0,67.315,25.1,32.0,16.0,0.0,38.0,0.0,0.0,17.0,35.2,2017.0,11.0,21.0
989,3.001,4.231,275802.0,38.0,430.0,940.0,64.849,23.6,32.4,12.0,0.0,33.0,0.0,0.0,16.9,38.9,2017.0,11.0,22.0
990,4.186,4.444,292177.0,43.0,380.0,890.0,64.321,24.8,33.1,16.0,0.0,39.0,0.0,0.0,19.1,40.7,2017.0,11.0,23.0
991,2.759,4.161,285816.0,49.0,300.0,870.0,63.619,19.8,27.5,15.0,0.0,78.0,0.25,8.4,14.8,31.7,2017.0,11.0,26.0
992,5.087,4.317,284670.0,50.0,430.0,840.0,53.0,16.3,22.0,11.0,0.0,73.0,0.0,0.0,14.6,29.4,2017.0,11.0,27.0
993,4.351,4.398,293724.0,42.0,350.0,890.0,63.312,24.7,30.0,18.0,0.0,53.0,0.0,0.0,18.0,44.6,2017.0,11.0,28.0
994,3.883,4.154,323670.0,42.0,360.0,950.0,64.321,28.7,35.0,21.0,0.0,37.0,0.0,0.0,23.5,48.2,2017.0,11.0,29.0
995,3.761,4.253,357342.0,45.0,470.0,1100.0,68.183,25.7,35.1,20.0,0.0,53.0,0.0,0.0,23.2,40.7,2017.0,11.0,30.0
996,3.935,4.081,328661.0,13.0,140.0,360.0,53.053,13.0,15.2,11.0,0.0,77.0,0.0,9.0,22.2,37.0,2017.0,12.0,3.0
997,3.499,4.366,303007.0,29.0,280.0,590.0,54.531,13.3,17.0,10.0,0.0,76.0,0.0,10.0,16.5,31.7,2017.0,12.0,4.0
998,3.921,4.201,352520.0,29.0,340.0,840.0,63.091,16.5,22.0,12.0,0.0,72.0,0.0,10.0,15.6,31.7,2017.0,12.0,5.0
999,5.019,4.169,367629.0,39.0,350.0,740.0,61.533,15.3,22.0,9.7,0.0,72.0,0.0,10.0,12.8,25.9,2017.0,12.0,6.0
1000,5.735,3.977,364181.0,30.0,290.0,650.0,61.24,15.3,23.0,9.0,0.0,71.0,0.0,9.3,17.0,27.8,2017.0,12.0,7.0
1001,6.099,9.41,393338.0,38.0,360.0,770.0,61.24,17.6,23.0,13.0,0.0,67.0,0.0,10.0,14.6,25.9,2017.0,12.0,10.0
1002,6.015,11.354,331550.0,33.0,270.0,710.0,54.0,17.5,21.0,15.0,0.0,64.0,0.0,10.0,15.7,25.9,2017.0,12.0,11.0
1003,6.007,9.082,350111.0,35.0,610.0,900.0,65.241,20.8,31.0,13.0,0.0,53.0,0.0,10.0,16.9,38.9,2017.0,12.0,12.0
1004,5.941,8.745,344578.0,46.0,350.0,820.0,62.894,28.8,37.0,20.5,0.0,23.0,0.0,0.0,24.3,44.6,2017.0,12.0,13.0
1005,5.059,7.54,341039.0,36.0,300.0,780.0,61.24,18.0,24.0,13.0,0.0,65.0,0.0,10.0,17.0,29.4,2017.0,12.0,14.0
1006,4.767,6.202,330513.0,36.0,340.0,820.0,61.24,19.8,25.0,15.0,0.0,72.0,0.0,10.0,14.8,22.2,2017.0,12.0,17.0
1007,4.758,5.225,319609.0,32.0,420.0,890.0,64.321,28.7,33.0,25.0,0.0,31.0,0.0,0.0,17.0,37.0,2017.0,12.0,18.0
1008,4.757,5.219,316913.0,27.0,360.0,860.0,64.321,22.6,38.0,15.0,0.0,56.0,0.0,10.0,22.4,55.4,2017.0,12.0,19.0
1009,4.67,5.184,322943.0,27.0,330.0,800.0,59.702,16.2,24.0,10.0,0.0,64.0,0.0,10.0,17.8,33.5,2017.0,12.0,20.0
1010,4.521,4.697,315431.0,36.0,300.0,860.0,63.683,18.1,24.1,12.0,0.0,63.0,0.0,10.0,12.8,27.8,2017.0,12.0,21.0
1011,5.411,4.881,269519.0,37.0,422.98,845.96,64.849,21.3,31.0,14.0,0.0,47.0,0.0,9.3,17.4,33.5,2017.0,12.0,23.0
1012,4.099,5.369,269727.0,46.0,490.0,810.0,63.04,23.9,30.0,17.0,0.0,45.0,0.0,0.0,23.2,51.9,2017.0,12.0,26.0
1013,3.863,4.927,295216.0,27.0,290.0,570.0,47.0,28.6,34.0,23.0,0.0,35.0,0.0,10.0,22.2,40.7,2017.0,12.0,27.0
1014,4.348,4.393,272602.0,28.0,290.0,680.0,61.192,21.8,32.0,18.0,0.0,70.0,0.0,9.8,14.4,38.9,2017.0,12.0,28.0
1015,4.77,4.176,261361.0,29.0,422.98,845.96,63.775,18.2,24.0,13.0,0.0,83.0,0.0,9.5,12.6,35.2,2017.0,12.0,29.0
1016,3.952,4.995,294830.0,33.0,280.0,770.0,61.866,19.3,26.0,16.0,0.0,59.0,0.0,10.0,17.2,31.7,2018.0,1.0,1.0
1017,3.683,4.721,264043.0,35.0,320.0,750.0,61.866,17.2,23.0,11.0,0.0,62.0,0.0,10.0,20.9,31.7,2018.0,1.0,2.0
1018,3.666,4.322,228976.0,45.0,500.0,880.0,65.59,17.2,22.0,12.0,0.0,58.0,0.0,10.0,16.3,27.8,2018.0,1.0,3.0
1019,4.748,3.857,240676.0,46.0,670.0,940.0,65.59,18.4,24.0,12.0,0.0,65.0,0.0,10.0,12.2,25.9,2018.0,1.0,4.0
1020,4.083,4.434,281666.0,39.0,410.0,1100.0,67.486,18.2,21.0,16.0,0.0,74.0,0.0,10.0,13.7,22.2,2018.0,1.0,7.0
1021,3.66,4.897,263358.0,47.0,340.0,900.0,64.32,18.7,23.0,14.0,0.0,66.0,0.0,10.0,16.3,24.1,2018.0,1.0,8.0
1022,3.597,4.263,247567.0,44.0,540.0,970.0,65.59,17.0,22.0,12.0,0.0,61.0,0.0,10.0,23.5,35.2,2018.0,1.0,9.0
1023,5.034,4.023,200216.0,29.0,530.0,890.0,56.0,19.7,28.0,13.9,0.0,58.0,0.0,0.0,11.9,20.6,2018.0,1.0,10.0
1024,4.405,4.066,266754.0,37.0,360.0,920.0,65.486,29.6,35.0,25.0,0.0,26.0,0.0,10.0,22.4,46.5,2018.0,1.0,11.0
1025,4.091,5.283,219748.0,32.0,270.0,650.0,61.668,15.9,19.0,13.0,0.0,62.0,0.0,9.8,21.1,31.7,2018.0,1.0,14.0
1026,4.701,4.745,291562.0,40.0,330.0,1100.0,67.591,16.4,21.0,11.0,0.0,72.0,0.0,10.0,19.1,33.5,2018.0,1.0,15.0
1027,3.927,4.764,232473.0,47.0,340.0,950.0,64.32,18.5,26.0,11.0,0.0,59.0,0.0,10.0,16.5,31.7,2018.0,1.0,16.0
1028,3.747,4.695,243517.0,38.0,580.0,930.0,66.354,23.6,32.0,15.5,0.0,36.0,0.0,0.0,18.0,42.4,2018.0,1.0,17.0
1029,4.77,4.3,255588.0,50.0,490.0,990.0,66.354,32.0,39.0,22.0,0.0,16.0,0.0,0.0,25.2,46.5,2018.0,1.0,18.0
1030,6.02,4.029,241014.0,56.0,300.0,780.0,62.195,23.9,29.0,18.8,0.0,68.0,0.0,6.9,10.7,20.6,2018.0,1.0,21.0
1031,5.325,6.195,227807.0,36.0,300.0,790.0,56.0,20.6,26.0,17.0,0.0,66.0,0.0,10.0,17.2,29.4,2018.0,1.0,22.0
1032,4.198,5.502,251943.0,37.0,370.0,910.0,64.32,19.1,25.0,13.0,0.0,65.0,0.0,10.0,15.0,29.4,2018.0,1.0,23.0
